,annotator,label,stars,sentence1
7076,sgww85,1,,The boys and the girls seem happy.
7077,sgww85,0,*,The boys and the girls seems happy.
7078,sgww85,1,,Either the boys or the girls are going to be there.
7079,sgww85,1,,The students and Professor Swansong are meeting in the park.
7080,sgww85,1,,Either Professor Swansong or the graduate students are going to proctor the exam.
7081,sgww85,1,,Either Dana or Lee is going to lead the parade.
7082,sgww85,1,,Kim and Terry are happy.
7083,sgww85,0,*,Either the boys or the girls is going to be there.
7084,sgww85,0,*,The students and Professor Swansong is meeting in the park.
7085,sgww85,0,*,Either Professor Swansong or the graduate students is going to proctor the exam.
7086,sgww85,1,,Either Dana or Lee are going to lead the parade.
7087,sgww85,1,,"Kim likes Sandy, and Lee Leslie. to try to go to Rome."
7088,sgww85,1,,"Pat wanted to try to go to Berne, and Chris to go to Rome. to Rome."
7089,sgww85,1,,"Kim went to the store, and then Lou."
7090,sgww85,1,,"Some people go by car, but others by bike."
7091,sgww85,1,,"Some people like bagels, but others cream cheese."
7092,sgww85,1,,"On weekdays, Terry eats meat and vegetables, but on weekends, only vegetables."
7093,sgww85,0,*,"John drinks coffee at 11, and Mary, tea at 10:30."
7094,sgww85,1,,"John gave the books to Mary at Christmas, and the records to Sue for her birthday."
7095,sgww85,1,,"John talked to his supervisor about his thesis, and Erich to the dean about department politics."
7096,sgww85,1,,"A businessman will drink a martini to relax, and a health nut, a glass of wine, just to remain healthy."
7097,sgww85,0,*,"John left at 11 and at 12, Bill."
7098,sgww85,1,,"John left his office at 11 and at 12, the library."
7099,sgww85,1,,"A policeman walked in at 11, and at 12, a fireman."
7100,sgww85,1,,"Two days ago, we went out to dinner, and this afternoon, to the movies."
7101,sgww85,1,,"On this table, they put a lamp, and on that table, a radio."
7102,sgww85,0,*,John didn't see Mary and Bill Sue.
7103,sgww85,1,,John didn't give the books to Mary and the papers to Sue.
7104,sgww85,0,*,"Kim likes Sandy, and Lee to Leslie."
7105,sgww85,0,*,"Pat wanted to go to Berne, and Chris going to Rome."
7106,sgww85,0,*,Kim gave a dollar to Bobbie and a dime into his pocket.
7107,sgww85,0,*,"Kim likes Lee, and to Ronnie."
7108,sgww85,0,*,Kim likes Sandy and Lee likes to Leslie.
7109,sgww85,1,,"Leslie is rather foolish, and Lou a complete idiot."
7110,sgww85,1,,"Kim seems to be just surviving, and Terry in dire need of our help."
7111,sgww85,1,,"We consider Leslie rather foolish, and Lou a complete idiot."
7112,sgww85,1,,"Pat has become crazy, and Chris an incredible bore."
7113,sgww85,0,*,"Pat has become crazy, and Chris in good spirits."
7114,sgww85,0,*,I gave a book to John's mother and a magazine to him.
7115,sgww85,1,,Pat remembered the appointment and that it was important to be on time.
7116,sgww85,1,,That Goldstein appointed Heydrich and the implications thereof frightened many observers.
7117,sgww85,1,,We talked about Mr. Colson and that he had worked at the.
7118,sgww85,1,,You can depend on my assistant and that he will be on time.
7119,sgww85,1,,Pat was annoyed by the children's noise and that their parents did nothing to stop it.
7120,sgww85,0,*,We talked about that he had worked at the White House.
7121,sgww85,0,*,You can depend on that he will be on time.
7122,sgww85,0,*,Pat was annoyed by that their parents did nothing to stop it.
7123,sgww85,1,,We talked about the issues we had worked on as students and that our perspectives had changed over the years.
7124,sgww85,0,*,We talked about that our perspectives had changed over the years and the issues we had worked on as students.
7125,sgww85,1,,That our perspectives had changed over the years and the issues we had worked on as students were the topics of discussion.
7126,sks13,1,,The clever snake disappeared into a hole in the ground.
7127,sks13,0,*,Hole into disappeared ground the the in clever a little.
7128,sks13,0,*,The snake clever disappeared into a hole in the ground.
7129,sks13,0,*,This girl in the red coat will put a picture of Bill it on your desk before tomorrow.
7130,sks13,0,*,This girl in the red coat will put a picture of Bill on your desk there before tomorrow.
7131,sks13,0,*,This girl in the red coat one will put a picture of Bill on your desk before tomorrow.
7132,sks13,0,*,This girl in the red coat will put a picture of Bill on your desk it before tomorrow.
7133,sks13,1,,This girl in the red coat will put a picture of Bill on your desk before tomorrow.
7134,sks13,1,,Bill will put a picture of this girl in the red coat on your desk before tomorrow.
7135,sks13,1,,She will put a picture of Bill on your desk before tomorrow.
7136,sks13,0,*,Bill will put a picture of she on your desk before tomorrow.
7137,sks13,1,,Bill will put a picture of her on your desk before tomorrow.
7138,sks13,0,*,Her will put a picture of Bill on your desk before tomorrow.
7139,sks13,0,*,She her will put a picture of Bill on your desk before tomorrow.
7140,sks13,0,*,Bill will put a picture of she her on your desk before tomorrow.
7141,sks13,1,,Clean your desk before tomorrow.
7142,sks13,1,,This girl will put a picture of Bill on your desk before tomorrow.
7143,sks13,1,,"This boy must not go to school, and his father must not go to school either."
7144,sks13,1,,"This boy must not go to France, but his father must go to France."
7145,sks13,1,,This actress must play in this movie and she will play in this movie.
7146,sks13,1,,Can Mary win the race and will Sue win the race too?
7147,sks13,1,,This girl will buy bread and so will that one buy bread.
7148,sks13,1,,The tourists will go to the park.
7149,sks13,1,,Will the tourists go to the park?
7150,sks13,1,,Some student from Australia speaks Chinese.
7151,sks13,1,,Does some student from Australia speak Chinese?
7152,sks13,1,,They would have been walking for hours.
7153,sks13,1,,Would they have been walking for hours?
7154,sks13,1,,"This girl will not buy bread, will she buy bread?"
7155,sks13,1,,"Sean Penn can act well in many kinds of movies, can't he act well in many kinds of movies?"
7156,sks13,1,,You will put a picture of Bill on your desk before tomorrow.
7157,sks13,1,,This girl in the red coat or you will put a picture of Bill on your desk before tomorrow.
7158,sks13,1,,No boys will put a picture of Bill on your desk before tomorrow.
7159,sks13,1,,This girl in the red coat but no boys will put a picture of Bill on your desk before tomorrow.
7160,sks13,1,,This girl in the red coat will put it and a picture of Bill on your desk before tomorrow.
7161,sks13,1,,This girl in the red coat will put a picture of Bill in the mailbox before tomorrow.
7162,sks13,1,,This girl in the red coat will put a picture of Bill on your desk after the dinner.
7163,sks13,1,,This girl in the red coat will put a picture of Bill on your desk after the dinner and before tomorrow.
7164,sks13,1,,This girl in the red coat will eat her breakfast before tomorrow.
7165,sks13,1,,This girl in the red coat will eat her breakfast before tomorrow and put a picture of Bill on your desk before tomorrow.
7166,sks13,1,,This girl in the red coat will eat her breakfast and will put a picture of Bill on your desk before tomorrow.
7167,sks13,1,,This girl in the red coat will put a picture of Bill on your desk.
7168,sks13,1,,This girl in the red dress must put a picture of Bill on your desk.
7169,sks13,0,*,This girl in the red coat will and dress must put a picture of Bill on your desk.
7170,sks13,0,*,This girl in the or on the red coat will put a picture of Bill on your desk.
7171,sks13,1,,John and Mary will play with Henry and with Sue.
7172,sks13,1,,"They play unusual music, and I listen to unusual music."
7173,sks13,1,,They play and I listen to unusual music.
7174,sks13,1,,I love ice milk tea but you hate ice milk tea.
7175,sks13,1,,I love but you hate ice milk tea.
7176,sks13,1,,She may have thawed the roast and should have thawed the roast.
7177,sks13,1,,She may have and should have thawed the roast.
7178,sks13,1,,"Smith loaned a valuable collection of manuscripts to the library, and his widow later donated a valuable collection of manuscripts to the library."
7179,sks13,1,,Smith loaned and his widow later donated a valuable collection of manuscripts to the library.
7180,sks13,1,,"I borrowed large sums of money from the bank, and my sister stole large sums of money from the bank."
7181,sks13,1,,I borrowed and my sister stole large sums of money from the bank.
7182,sks13,0,*,"Put a picture of Bill on your desk, this girl in the red coat will put a picture of Bill on your desk before tomorrow."
7183,sks13,1,,Mary should know that you must go to the station.
7184,sks13,1,,"That you must go to the station, Mary should know that you must go to the station."
7185,sks13,0,*,"This your, this girl in the red coat will put a picture of Bill on your desk before tomorrow."
7186,sks13,0,*,"Will Bill, this girl in the red coat will put a picture of Bill on your desk before tomorrow."
7187,sks13,0,*,"Red picture desk, this girl in the red coat will put a picture of."
7188,sks13,0,*,"Before your, this girl in the red coat will put a picture of Bill on your desk before tomorrow."
7189,sks13,0,*,"Girl in the red coat, this girl in the red coat will put a picture of Bill on your desk before tomorrow."
7190,sks13,0,*,"Will put a picture of Bill on your desk before tomorrow, this girl in the red coat will put a picture of Bill on your desk before tomorrow."
7191,sks13,0,*,"The red, this girl in the red coat will put a picture of Bill on your desk before tomorrow."
7192,sks13,0,*,"Of Bill on, this girl in the red coat will put a picture of Bill on your desk before tomorrow."
7193,sks13,0,*,"Will put, this girl in the red coat will put a picture of Bill on your desk before tomorrow."
7194,sks13,0,*,"Your desk before, this girl in the red coat will put a picture of Bill on your desk before tomorrow."
7195,sks13,1,,It is your notes that John wants to look at after class.
7196,sks13,1,,It is after class that John wants to look at your notes.
7197,sks13,1,,It is John who wants to look at your notes after class.
7198,sks13,1,,It was Ann who bought a first edition of Richard III for $1000.
7199,sks13,1,,It was a first edition of Richard III that Ann bought for $1000.
7200,sks13,1,,It was for $1000 that Ann bought a first edition of Richard III.
7201,sks13,0,*,It is before tomorrow that this girl in the red coat will put a picture of Bill on your desk before tomorrow.
7202,sks13,1,,Mary saw the tall man coming from England.
7203,sks13,0,*,it is the tall man coming from England that Mary saw the tall man coming from England.
7204,sks13,1,,Mary saw the tall man come from the back.
7205,sks13,0,*,it is the tall man come from the back that Mary saw the tall man come from the back.
7206,sks13,1,,It is a picture of Bill that this girl in the red coat will put on your desk before tomorrow.
7207,sks13,0,*,It is put a picture of Bill on your desk before tomorrow that this girl in the red coat will.
7208,sks13,1,,What John wants to look at now is your notes.
7209,sks13,0,*,What Mary gave was a book to John.
7210,sks13,0,*,What Mary donated was a lot of money to NPR.
7211,sks13,1,,It is to Cleveland that John drove the truck.
7212,sks13,1,,What John became was deadly afraid of flying.
7213,sks13,0,*,It is deadly afraid of flying that John became.
7214,sks13,1,,John told us that he wants to quit school.
7215,sks13,0,*,It is that he wants to quit school that John told us.
7216,sks13,1,,What John told us is that he wants to quit school.
7217,sks13,1,,John promised us to be gentle.
7218,sks13,0,*,It is to be gentle that John promised.
7219,sks13,1,,Mary will arrive tomorrow.
7220,sks13,0,*,It is arrive tomorrow that Mary will.
7221,sks13,1,,Henri wants the book which is on the top shelf.
7222,sks13,1,,What Henri wants is the book which is on the top shelf.
7223,sks13,1,,The spy became too friendly with his new contacts.
7224,sks13,1,,What the spy became was too friendly with his new contacts.
7225,sks13,1,,What this girl in the red coat will do is put a picture of Bill on your desk before tomorrow.
7226,sks13,1,,Henri wants to buy these books about cooking.
7227,sks13,1,,which books about cooking does Henri want to buy?
7228,sks13,1,,I sent it to you.
7229,sks13,0,*,I sent to you it.
7230,sks13,0,*,I sent to you recipes.
7231,sks13,1,,Bill's mother's friends are waiting at the restaurant.
7232,sks13,1,,Bill's mother's friends and John are waiting at the restaurant.
7233,sks13,1,,It was John that was waiting at the restaurant.
7234,sks13,0,*,It was John Bill that were waiting at the restaurant.
7235,sks13,1,,It was John and Bill that were waiting at the restaurant.
7236,sks13,1,,I will eat spaghetti on Sunday with Marco.
7237,sks13,1,,I will speak to Hector about this.
7238,sks13,1,,I doubt that Mary reads mysteries.
7239,sks13,1,,He muttered that the visitors will leave.
7240,sks13,1,,The fact that John is snoring is informative.
7241,sks13,1,,The man that Mary saw knew me.
7242,sks13,1,,That the visiting team won the race could surprise them.
7243,sks13,1,,That is what you should see.
7244,sks13,1,,John knows that she left.
7245,sks13,1,,John knows whether she will come back.
7246,sks13,1,,John knows that she left and whether she will come back.
7247,sks13,1,,John knows that she left and John knows whether she will come back.
7248,sks13,1,,John asked whether she left.
7249,sks13,1,,I doubt if she kicks perfect goals every time.
7250,sks13,1,,They think that she can do it.
7251,sks13,1,,whether she left is most unclear.
7252,sks13,1,,That the girl put a picture there proves her guilt.
7253,sks13,1,,I prefer for the girl to put a picture there.
7254,sks13,1,,For the girl to put a picture there is what I prefer.
7255,sks13,1,,For the girl to put a picture there would surprise you.
7256,sks13,1,,I prefer for the girl to win.
7257,sks13,0,*,I prefer for the girl to will win.
7258,sks13,0,*,I prefer for the girl to wins.
7259,sks13,1,,Let's walk.
7260,sks13,1,,I run on the beach.
7261,sks13,1,,The three sunbathers went swimming.
7262,sks13,1,,I hope that Mary wins.
7263,sks13,1,,They know if Mary won.
7264,sks13,1,,I wonder whether Mary will win.
7265,sks13,1,,They prefer for Mary to leave.
7266,sks13,1,,John wonders whether Mary will win.
7267,sks13,1,,John wonders whether to win.
7268,sks13,1,,Whether she will win is a question Mary never considered.
7269,sks13,1,,Whether to win is a question Mary never considered.
7270,sks13,1,,I think that you will see that the girl will put a picture on your desk.
7271,sks13,1,,They understand that you will prefer for the girl to put a picture on your desk.
7272,sks13,1,,Mary cuts the paper easily.
7273,sks13,1,,The paper cuts easily.
7274,sks13,1,,That he won the race could surprise them.
7275,sks13,0,*,That him won the race could surprise them.
7276,sks13,1,,For him to win the race would surprise them.
7277,sks13,0,*,For he to win the race would surprise them.
7278,sks13,1,,John saw Mary.
7279,sks13,1,,Harry likes movies.
7280,sks13,1,,For Mary to leave on time is important.
7281,sks13,0,*,"Think about linguistics all night, she does think about linguistics all night."
